ARRIVAL_DELAY,DEPARTURE_DELAY,ARRIVAL_DELAY_hr,DEPARTURE_DELAY_hr
19.0,7.0,0.31666666666666665,0.11666666666666667
4.0,-7.0,0.06666666666666667,-0.11666666666666667
28.0,0.0,0.4666666666666667,0.0
5.0,-2.0,0.08333333333333333,-0.03333333333333333
4.0,-6.0,0.06666666666666667,-0.1
13.0,-4.0,0.21666666666666667,-0.06666666666666667
27.0,35.0,0.45,0.5833333333333334
16.0,12.0,0.26666666666666666,0.2
-1.0,0.0,-0.016666666666666666,0.0
15.0,19.0,0.25,0.31666666666666665
1.0,-10.0,0.016666666666666666,-0.16666666666666666
7.0,-3.0,0.11666666666666667,-0.05
-13.0,14.0,-0.21666666666666667,0.23333333333333334
13.0,-1.0,0.21666666666666667,-0.016666666666666666
0.0,-3.0,0.0,-0.05
26.0,21.0,0.43333333333333335,0.35
31.0,33.0,0.5166666666666667,0.55
8.0,-8.0,0.13333333333333333,-0.13333333333333333
-3.0,-8.0,-0.05,-0.13333333333333333
5.0,-3.0,0.08333333333333333,-0.05
-10.0,-15.0,-0.16666666666666666,-0.25
5.0,19.0,0.08333333333333333,0.31666666666666665
-6.0,-2.0,-0.1,-0.03333333333333333
-6.0,-6.0,-0.1,-0.1
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
-11.0,-8.0,-0.18333333333333332,-0.13333333333333333
-4.0,-2.0,-0.06666666666666667,-0.03333333333333333
-4.0,20.0,-0.06666666666666667,0.3333333333333333
6.0,22.0,0.1,0.36666666666666664
71.0,79.0,1.1833333333333333,1.3166666666666667
15.0,40.0,0.25,0.6666666666666666
1.0,6.0,0.016666666666666666,0.1
72.0,90.0,1.2,1.5
15.0,10.0,0.25,0.16666666666666666
-6.0,5.0,-0.1,0.08333333333333333
-22.0,-8.0,-0.36666666666666664,-0.13333333333333333
-1.0,17.0,-0.016666666666666666,0.2833333333333333
-8.0,-7.0,-0.13333333333333333,-0.11666666666666667
-32.0,-4.0,-0.5333333333333333,-0.06666666666666667
-15.0,-7.0,-0.25,-0.11666666666666667
-3.0,3.0,-0.05,0.05
3.0,-1.0,0.05,-0.016666666666666666
-25.0,-3.0,-0.4166666666666667,-0.05
-10.0,-9.0,-0.16666666666666666,-0.15
-30.0,-5.0,-0.5,-0.08333333333333333
-28.0,-5.0,-0.4666666666666667,-0.08333333333333333
-23.0,-4.0,-0.38333333333333336,-0.06666666666666667
-23.0,-12.0,-0.38333333333333336,-0.2
-16.0,-5.0,-0.26666666666666666,-0.08333333333333333
-29.0,-7.0,-0.48333333333333334,-0.11666666666666667
-10.0,-8.0,-0.16666666666666666,-0.13333333333333333
-2.0,-8.0,-0.03333333333333333,-0.13333333333333333
-17.0,-5.0,-0.2833333333333333,-0.08333333333333333
-16.0,-10.0,-0.26666666666666666,-0.16666666666666666
-5.0,-4.0,-0.08333333333333333,-0.06666666666666667
-1.0,-8.0,-0.016666666666666666,-0.13333333333333333
3.0,-7.0,0.05,-0.11666666666666667
-13.0,-6.0,-0.21666666666666667,-0.1
-9.0,-6.0,-0.15,-0.1
-7.0,-5.0,-0.11666666666666667,-0.08333333333333333
-16.0,1.0,-0.26666666666666666,0.016666666666666666
-9.0,-7.0,-0.15,-0.11666666666666667
-33.0,-9.0,-0.55,-0.15
-11.0,-9.0,-0.18333333333333332,-0.15
-11.0,-7.0,-0.18333333333333332,-0.11666666666666667
-27.0,-11.0,-0.45,-0.18333333333333332
-5.0,-1.0,-0.08333333333333333,-0.016666666666666666
-8.0,-3.0,-0.13333333333333333,-0.05
-11.0,-8.0,-0.18333333333333332,-0.13333333333333333
-31.0,-5.0,-0.5166666666666667,-0.08333333333333333
0.0,8.0,0.0,0.13333333333333333
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
-23.0,-9.0,-0.38333333333333336,-0.15
-14.0,-5.0,-0.23333333333333334,-0.08333333333333333
-1.0,-6.0,-0.016666666666666666,-0.1
-2.0,-5.0,-0.03333333333333333,-0.08333333333333333
6.0,-8.0,0.1,-0.13333333333333333
-25.0,-7.0,-0.4166666666666667,-0.11666666666666667
-29.0,-3.0,-0.48333333333333334,-0.05
-4.0,-8.0,-0.06666666666666667,-0.13333333333333333
-17.0,-1.0,-0.2833333333333333,-0.016666666666666666
-21.0,-6.0,-0.35,-0.1
-23.0,1.0,-0.38333333333333336,0.016666666666666666
-15.0,-3.0,-0.25,-0.05
-18.0,-3.0,-0.3,-0.05
-24.0,-6.0,-0.4,-0.1
1.0,-7.0,0.016666666666666666,-0.11666666666666667
14.0,-5.0,0.23333333333333334,-0.08333333333333333
-17.0,-8.0,-0.2833333333333333,-0.13333333333333333
-5.0,-6.0,-0.08333333333333333,-0.1
-21.0,-1.0,-0.35,-0.016666666666666666
3.0,-1.0,0.05,-0.016666666666666666
1.0,-4.0,0.016666666666666666,-0.06666666666666667
-12.0,-4.0,-0.2,-0.06666666666666667
-4.0,0.0,-0.06666666666666667,0.0
-18.0,0.0,-0.3,0.0
-14.0,-5.0,-0.23333333333333334,-0.08333333333333333
-10.0,-2.0,-0.16666666666666666,-0.03333333333333333
-27.0,-6.0,-0.45,-0.1
-7.0,-4.0,-0.11666666666666667,-0.06666666666666667
-27.0,-6.0,-0.45,-0.1
41.0,64.0,0.6833333333333333,1.0666666666666667
-12.0,-2.0,-0.2,-0.03333333333333333
-25.0,-7.0,-0.4166666666666667,-0.11666666666666667
-27.0,4.0,-0.45,0.06666666666666667
-20.0,-3.0,-0.3333333333333333,-0.05
-27.0,-4.0,-0.45,-0.06666666666666667
-12.0,-8.0,-0.2,-0.13333333333333333
6.0,11.0,0.1,0.18333333333333332
-13.0,-3.0,-0.21666666666666667,-0.05
-19.0,-7.0,-0.31666666666666665,-0.11666666666666667
-25.0,-6.0,-0.4166666666666667,-0.1
-7.0,-4.0,-0.11666666666666667,-0.06666666666666667
-12.0,-4.0,-0.2,-0.06666666666666667
-27.0,0.0,-0.45,0.0
-19.0,-4.0,-0.31666666666666665,-0.06666666666666667
12.0,-5.0,0.2,-0.08333333333333333
-11.0,-6.0,-0.18333333333333332,-0.1
-1.0,-7.0,-0.016666666666666666,-0.11666666666666667
-9.0,-3.0,-0.15,-0.05
-18.0,-5.0,-0.3,-0.08333333333333333
0.0,18.0,0.0,0.3
2.0,-5.0,0.03333333333333333,-0.08333333333333333
-20.0,-5.0,-0.3333333333333333,-0.08333333333333333
-24.0,0.0,-0.4,0.0
14.0,20.0,0.23333333333333334,0.3333333333333333
-7.0,-12.0,-0.11666666666666667,-0.2
-13.0,-1.0,-0.21666666666666667,-0.016666666666666666
-5.0,-6.0,-0.08333333333333333,-0.1
-18.0,-5.0,-0.3,-0.08333333333333333
-9.0,-1.0,-0.15,-0.016666666666666666
-10.0,-4.0,-0.16666666666666666,-0.06666666666666667
-22.0,-10.0,-0.36666666666666664,-0.16666666666666666
-4.0,-7.0,-0.06666666666666667,-0.11666666666666667
5.0,11.0,0.08333333333333333,0.18333333333333332
-16.0,-4.0,-0.26666666666666666,-0.06666666666666667
200.0,204.0,3.3333333333333335,3.4
-5.0,2.0,-0.08333333333333333,0.03333333333333333
-21.0,-6.0,-0.35,-0.1
12.0,-1.0,0.2,-0.016666666666666666
1.0,5.0,0.016666666666666666,0.08333333333333333
-30.0,-1.0,-0.5,-0.016666666666666666
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
163.0,173.0,2.716666666666667,2.8833333333333333
-27.0,-6.0,-0.45,-0.1
4.0,2.0,0.06666666666666667,0.03333333333333333
12.0,23.0,0.2,0.38333333333333336
-20.0,-11.0,-0.3333333333333333,-0.18333333333333332
5.0,3.0,0.08333333333333333,0.05
-12.0,-4.0,-0.2,-0.06666666666666667
-21.0,-5.0,-0.35,-0.08333333333333333
-11.0,-6.0,-0.18333333333333332,-0.1
-16.0,-4.0,-0.26666666666666666,-0.06666666666666667
-7.0,-1.0,-0.11666666666666667,-0.016666666666666666
-30.0,-5.0,-0.5,-0.08333333333333333
845.0,829.0,14.083333333333334,13.816666666666666
-17.0,-4.0,-0.2833333333333333,-0.06666666666666667
-10.0,3.0,-0.16666666666666666,0.05
-9.0,-4.0,-0.15,-0.06666666666666667
-2.0,-3.0,-0.03333333333333333,-0.05
-16.0,3.0,-0.26666666666666666,0.05
-25.0,-3.0,-0.4166666666666667,-0.05
-39.0,-10.0,-0.65,-0.16666666666666666
-15.0,-2.0,-0.25,-0.03333333333333333
-14.0,-9.0,-0.23333333333333334,-0.15
-25.0,-4.0,-0.4166666666666667,-0.06666666666666667
-20.0,-1.0,-0.3333333333333333,-0.016666666666666666
-22.0,-8.0,-0.36666666666666664,-0.13333333333333333
-18.0,-5.0,-0.3,-0.08333333333333333
25.0,41.0,0.4166666666666667,0.6833333333333333
7.0,-8.0,0.11666666666666667,-0.13333333333333333
4.0,1.0,0.06666666666666667,0.016666666666666666
-1.0,-2.0,-0.016666666666666666,-0.03333333333333333
-15.0,-3.0,-0.25,-0.05
-26.0,-7.0,-0.43333333333333335,-0.11666666666666667
-16.0,-14.0,-0.26666666666666666,-0.23333333333333334
-25.0,-6.0,-0.4166666666666667,-0.1
-22.0,-4.0,-0.36666666666666664,-0.06666666666666667
0.0,-5.0,0.0,-0.08333333333333333
-23.0,2.0,-0.38333333333333336,0.03333333333333333
-17.0,-5.0,-0.2833333333333333,-0.08333333333333333
-15.0,-2.0,-0.25,-0.03333333333333333
-6.0,2.0,-0.1,0.03333333333333333
-13.0,-7.0,-0.21666666666666667,-0.11666666666666667
-4.0,12.0,-0.06666666666666667,0.2
-7.0,-8.0,-0.11666666666666667,-0.13333333333333333
33.0,37.0,0.55,0.6166666666666667
-25.0,-4.0,-0.4166666666666667,-0.06666666666666667
-17.0,-1.0,-0.2833333333333333,-0.016666666666666666
-36.0,-1.0,-0.6,-0.016666666666666666
-27.0,-5.0,-0.45,-0.08333333333333333
-2.0,5.0,-0.03333333333333333,0.08333333333333333
-24.0,-3.0,-0.4,-0.05
-1.0,-5.0,-0.016666666666666666,-0.08333333333333333
-16.0,-6.0,-0.26666666666666666,-0.1
-19.0,-5.0,-0.31666666666666665,-0.08333333333333333
-20.0,5.0,-0.3333333333333333,0.08333333333333333
3.0,1.0,0.05,0.016666666666666666
12.0,33.0,0.2,0.55
0.0,-3.0,0.0,-0.05
-8.0,0.0,-0.13333333333333333,0.0
-22.0,-8.0,-0.36666666666666664,-0.13333333333333333
-14.0,-3.0,-0.23333333333333334,-0.05
-27.0,-10.0,-0.45,-0.16666666666666666
2.0,5.0,0.03333333333333333,0.08333333333333333
-7.0,-1.0,-0.11666666666666667,-0.016666666666666666
-8.0,-1.0,-0.13333333333333333,-0.016666666666666666
-15.0,12.0,-0.25,0.2
36.0,49.0,0.6,0.8166666666666667
-8.0,3.0,-0.13333333333333333,0.05
1.0,3.0,0.016666666666666666,0.05
-9.0,-2.0,-0.15,-0.03333333333333333
-14.0,-8.0,-0.23333333333333334,-0.13333333333333333
36.0,22.0,0.6,0.36666666666666664
-12.0,-1.0,-0.2,-0.016666666666666666
-24.0,1.0,-0.4,0.016666666666666666
-12.0,-7.0,-0.2,-0.11666666666666667
-23.0,-4.0,-0.38333333333333336,-0.06666666666666667
44.0,42.0,0.7333333333333333,0.7
-6.0,-2.0,-0.1,-0.03333333333333333
33.0,40.0,0.55,0.6666666666666666
-21.0,-10.0,-0.35,-0.16666666666666666
6.0,-1.0,0.1,-0.016666666666666666
-16.0,0.0,-0.26666666666666666,0.0
-29.0,-5.0,-0.48333333333333334,-0.08333333333333333
-13.0,-8.0,-0.21666666666666667,-0.13333333333333333
-21.0,-8.0,-0.35,-0.13333333333333333
-3.0,-2.0,-0.05,-0.03333333333333333
-11.0,-5.0,-0.18333333333333332,-0.08333333333333333
-3.0,2.0,-0.05,0.03333333333333333
-23.0,-3.0,-0.38333333333333336,-0.05
6.0,15.0,0.1,0.25
-5.0,0.0,-0.08333333333333333,0.0
17.0,44.0,0.2833333333333333,0.7333333333333333
-21.0,-4.0,-0.35,-0.06666666666666667
8.0,13.0,0.13333333333333333,0.21666666666666667
-10.0,-3.0,-0.16666666666666666,-0.05
4.0,-1.0,0.06666666666666667,-0.016666666666666666
-20.0,13.0,-0.3333333333333333,0.21666666666666667
9.0,5.0,0.15,0.08333333333333333
6.0,12.0,0.1,0.2
-17.0,28.0,-0.2833333333333333,0.4666666666666667
-17.0,0.0,-0.2833333333333333,0.0
-16.0,-6.0,-0.26666666666666666,-0.1
-17.0,-6.0,-0.2833333333333333,-0.1
-31.0,-3.0,-0.5166666666666667,-0.05
-12.0,7.0,-0.2,0.11666666666666667
-7.0,-2.0,-0.11666666666666667,-0.03333333333333333
3.0,3.0,0.05,0.05
-18.0,-8.0,-0.3,-0.13333333333333333
-8.0,-4.0,-0.13333333333333333,-0.06666666666666667
-15.0,-8.0,-0.25,-0.13333333333333333
0.0,13.0,0.0,0.21666666666666667
-13.0,-9.0,-0.21666666666666667,-0.15
-33.0,-7.0,-0.55,-0.11666666666666667
28.0,38.0,0.4666666666666667,0.6333333333333333
97.0,89.0,1.6166666666666667,1.4833333333333334
2.0,13.0,0.03333333333333333,0.21666666666666667
-18.0,-11.0,-0.3,-0.18333333333333332
-24.0,-1.0,-0.4,-0.016666666666666666
-5.0,8.0,-0.08333333333333333,0.13333333333333333
-9.0,-4.0,-0.15,-0.06666666666666667
-18.0,-7.0,-0.3,-0.11666666666666667
-15.0,-9.0,-0.25,-0.15
-14.0,-5.0,-0.23333333333333334,-0.08333333333333333
-5.0,-7.0,-0.08333333333333333,-0.11666666666666667
-7.0,-4.0,-0.11666666666666667,-0.06666666666666667
-14.0,-2.0,-0.23333333333333334,-0.03333333333333333
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
-11.0,1.0,-0.18333333333333332,0.016666666666666666
-21.0,-8.0,-0.35,-0.13333333333333333
-8.0,-1.0,-0.13333333333333333,-0.016666666666666666
-23.0,3.0,-0.38333333333333336,0.05
132.0,152.0,2.2,2.533333333333333
-3.0,2.0,-0.05,0.03333333333333333
-12.0,0.0,-0.2,0.0
-9.0,1.0,-0.15,0.016666666666666666
-24.0,-10.0,-0.4,-0.16666666666666666
1.0,7.0,0.016666666666666666,0.11666666666666667
-28.0,-6.0,-0.4666666666666667,-0.1
7.0,3.0,0.11666666666666667,0.05
-17.0,-4.0,-0.2833333333333333,-0.06666666666666667
-8.0,6.0,-0.13333333333333333,0.1
16.0,18.0,0.26666666666666666,0.3
-7.0,-3.0,-0.11666666666666667,-0.05
-16.0,-1.0,-0.26666666666666666,-0.016666666666666666
-20.0,2.0,-0.3333333333333333,0.03333333333333333
9.0,-2.0,0.15,-0.03333333333333333
74.0,10.0,1.2333333333333334,0.16666666666666666
-18.0,-2.0,-0.3,-0.03333333333333333
23.0,6.0,0.38333333333333336,0.1
7.0,14.0,0.11666666666666667,0.23333333333333334
-12.0,-4.0,-0.2,-0.06666666666666667
-29.0,1.0,-0.48333333333333334,0.016666666666666666
61.0,-1.0,1.0166666666666666,-0.016666666666666666
40.0,3.0,0.6666666666666666,0.05
17.0,5.0,0.2833333333333333,0.08333333333333333
-7.0,-2.0,-0.11666666666666667,-0.03333333333333333
-10.0,-2.0,-0.16666666666666666,-0.03333333333333333
-18.0,-6.0,-0.3,-0.1
14.0,46.0,0.23333333333333334,0.7666666666666667
-8.0,-7.0,-0.13333333333333333,-0.11666666666666667
21.0,-5.0,0.35,-0.08333333333333333
-11.0,-6.0,-0.18333333333333332,-0.1
1.0,-3.0,0.016666666666666666,-0.05
-10.0,1.0,-0.16666666666666666,0.016666666666666666
-3.0,18.0,-0.05,0.3
-1.0,14.0,-0.016666666666666666,0.23333333333333334
-23.0,1.0,-0.38333333333333336,0.016666666666666666
-14.0,6.0,-0.23333333333333334,0.1
-9.0,1.0,-0.15,0.016666666666666666
-2.0,5.0,-0.03333333333333333,0.08333333333333333
-16.0,-2.0,-0.26666666666666666,-0.03333333333333333
10.0,-3.0,0.16666666666666666,-0.05
-17.0,-1.0,-0.2833333333333333,-0.016666666666666666
-11.0,-6.0,-0.18333333333333332,-0.1
-4.0,-1.0,-0.06666666666666667,-0.016666666666666666
-10.0,1.0,-0.16666666666666666,0.016666666666666666
-16.0,-1.0,-0.26666666666666666,-0.016666666666666666
-14.0,0.0,-0.23333333333333334,0.0
-14.0,3.0,-0.23333333333333334,0.05
17.0,23.0,0.2833333333333333,0.38333333333333336
9.0,24.0,0.15,0.4
-1.0,0.0,-0.016666666666666666,0.0
-2.0,15.0,-0.03333333333333333,0.25
-20.0,-7.0,-0.3333333333333333,-0.11666666666666667
29.0,51.0,0.48333333333333334,0.85
-9.0,5.0,-0.15,0.08333333333333333
-7.0,2.0,-0.11666666666666667,0.03333333333333333
-24.0,0.0,-0.4,0.0
6.0,3.0,0.1,0.05
-6.0,3.0,-0.1,0.05
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
5.0,28.0,0.08333333333333333,0.4666666666666667
79.0,94.0,1.3166666666666667,1.5666666666666667
-28.0,-4.0,-0.4666666666666667,-0.06666666666666667
-11.0,19.0,-0.18333333333333332,0.31666666666666665
-13.0,7.0,-0.21666666666666667,0.11666666666666667
16.0,5.0,0.26666666666666666,0.08333333333333333
-28.0,-12.0,-0.4666666666666667,-0.2
169.0,185.0,2.816666666666667,3.0833333333333335
-9.0,0.0,-0.15,0.0
76.0,30.0,1.2666666666666666,0.5
61.0,74.0,1.0166666666666666,1.2333333333333334
34.0,21.0,0.5666666666666667,0.35
-4.0,13.0,-0.06666666666666667,0.21666666666666667
-8.0,-7.0,-0.13333333333333333,-0.11666666666666667
114.0,114.0,1.9,1.9
8.0,12.0,0.13333333333333333,0.2
-31.0,-6.0,-0.5166666666666667,-0.1
-7.0,11.0,-0.11666666666666667,0.18333333333333332
0.0,20.0,0.0,0.3333333333333333
26.0,28.0,0.43333333333333335,0.4666666666666667
-12.0,-6.0,-0.2,-0.1
-7.0,5.0,-0.11666666666666667,0.08333333333333333
-9.0,-3.0,-0.15,-0.05
6.0,12.0,0.1,0.2
13.0,4.0,0.21666666666666667,0.06666666666666667
1.0,11.0,0.016666666666666666,0.18333333333333332
-1.0,19.0,-0.016666666666666666,0.31666666666666665
-3.0,4.0,-0.05,0.06666666666666667
66.0,-3.0,1.1,-0.05
59.0,-4.0,0.9833333333333333,-0.06666666666666667
-15.0,3.0,-0.25,0.05
-22.0,-8.0,-0.36666666666666664,-0.13333333333333333
-12.0,-9.0,-0.2,-0.15
-6.0,0.0,-0.1,0.0
-18.0,-3.0,-0.3,-0.05
2.0,0.0,0.03333333333333333,0.0
12.0,22.0,0.2,0.36666666666666664
-4.0,-2.0,-0.06666666666666667,-0.03333333333333333
0.0,-4.0,0.0,-0.06666666666666667
-21.0,3.0,-0.35,0.05
-4.0,3.0,-0.06666666666666667,0.05
28.0,4.0,0.4666666666666667,0.06666666666666667
-17.0,0.0,-0.2833333333333333,0.0
1.0,-1.0,0.016666666666666666,-0.016666666666666666
93.0,-7.0,1.55,-0.11666666666666667
-6.0,-7.0,-0.1,-0.11666666666666667
-5.0,10.0,-0.08333333333333333,0.16666666666666666
-17.0,-6.0,-0.2833333333333333,-0.1
7.0,8.0,0.11666666666666667,0.13333333333333333
4.0,-4.0,0.06666666666666667,-0.06666666666666667
-10.0,5.0,-0.16666666666666666,0.08333333333333333
-21.0,-7.0,-0.35,-0.11666666666666667
-10.0,13.0,-0.16666666666666666,0.21666666666666667
14.0,15.0,0.23333333333333334,0.25
2.0,20.0,0.03333333333333333,0.3333333333333333
0.0,6.0,0.0,0.1
64.0,-5.0,1.0666666666666667,-0.08333333333333333
-28.0,2.0,-0.4666666666666667,0.03333333333333333
177.0,200.0,2.95,3.3333333333333335
44.0,-7.0,0.7333333333333333,-0.11666666666666667
-9.0,-2.0,-0.15,-0.03333333333333333
-6.0,-7.0,-0.1,-0.11666666666666667
136.0,155.0,2.2666666666666666,2.5833333333333335
0.0,10.0,0.0,0.16666666666666666
-28.0,-4.0,-0.4666666666666667,-0.06666666666666667
-22.0,-6.0,-0.36666666666666664,-0.1
-13.0,-6.0,-0.21666666666666667,-0.1
-5.0,-5.0,-0.08333333333333333,-0.08333333333333333
2.0,-4.0,0.03333333333333333,-0.06666666666666667
-26.0,-1.0,-0.43333333333333335,-0.016666666666666666
-10.0,-6.0,-0.16666666666666666,-0.1
-34.0,-7.0,-0.5666666666666667,-0.11666666666666667
-31.0,-4.0,-0.5166666666666667,-0.06666666666666667
-3.0,5.0,-0.05,0.08333333333333333
-19.0,-7.0,-0.31666666666666665,-0.11666666666666667
-10.0,-2.0,-0.16666666666666666,-0.03333333333333333
-28.0,-3.0,-0.4666666666666667,-0.05
-18.0,-6.0,-0.3,-0.1
-20.0,-9.0,-0.3333333333333333,-0.15
-19.0,-8.0,-0.31666666666666665,-0.13333333333333333
-28.0,-8.0,-0.4666666666666667,-0.13333333333333333
-17.0,-8.0,-0.2833333333333333,-0.13333333333333333
-17.0,-9.0,-0.2833333333333333,-0.15
-14.0,-9.0,-0.23333333333333334,-0.15
-3.0,-2.0,-0.05,-0.03333333333333333
-19.0,-6.0,-0.31666666666666665,-0.1
-6.0,-2.0,-0.1,-0.03333333333333333
-20.0,0.0,-0.3333333333333333,0.0
-3.0,1.0,-0.05,0.016666666666666666
-8.0,-3.0,-0.13333333333333333,-0.05
7.0,-6.0,0.11666666666666667,-0.1
-22.0,-3.0,-0.36666666666666664,-0.05
-23.0,-8.0,-0.38333333333333336,-0.13333333333333333
-11.0,-4.0,-0.18333333333333332,-0.06666666666666667
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
-16.0,-3.0,-0.26666666666666666,-0.05
-33.0,-5.0,-0.55,-0.08333333333333333
0.0,-4.0,0.0,-0.06666666666666667
-9.0,5.0,-0.15,0.08333333333333333
-19.0,-5.0,-0.31666666666666665,-0.08333333333333333
-9.0,-1.0,-0.15,-0.016666666666666666
-4.0,0.0,-0.06666666666666667,0.0
-8.0,-4.0,-0.13333333333333333,-0.06666666666666667
-14.0,-6.0,-0.23333333333333334,-0.1
13.0,-3.0,0.21666666666666667,-0.05
-4.0,3.0,-0.06666666666666667,0.05
-21.0,-2.0,-0.35,-0.03333333333333333
2.0,-5.0,0.03333333333333333,-0.08333333333333333
-15.0,-3.0,-0.25,-0.05
-14.0,0.0,-0.23333333333333334,0.0
-10.0,-2.0,-0.16666666666666666,-0.03333333333333333
-23.0,0.0,-0.38333333333333336,0.0
-10.0,-5.0,-0.16666666666666666,-0.08333333333333333
-8.0,-2.0,-0.13333333333333333,-0.03333333333333333
-7.0,-7.0,-0.11666666666666667,-0.11666666666666667
-6.0,-9.0,-0.1,-0.15
-16.0,-5.0,-0.26666666666666666,-0.08333333333333333
-17.0,6.0,-0.2833333333333333,0.1
-11.0,5.0,-0.18333333333333332,0.08333333333333333
-7.0,-3.0,-0.11666666666666667,-0.05
-7.0,-4.0,-0.11666666666666667,-0.06666666666666667
-19.0,-6.0,-0.31666666666666665,-0.1
-20.0,-2.0,-0.3333333333333333,-0.03333333333333333
-9.0,-2.0,-0.15,-0.03333333333333333
-4.0,-2.0,-0.06666666666666667,-0.03333333333333333
-13.0,-7.0,-0.21666666666666667,-0.11666666666666667
-15.0,-1.0,-0.25,-0.016666666666666666
21.0,51.0,0.35,0.85
-15.0,8.0,-0.25,0.13333333333333333
-24.0,-2.0,-0.4,-0.03333333333333333
-26.0,-3.0,-0.43333333333333335,-0.05
-42.0,-3.0,-0.7,-0.05
-4.0,1.0,-0.06666666666666667,0.016666666666666666
-29.0,-6.0,-0.48333333333333334,-0.1
-43.0,-6.0,-0.7166666666666667,-0.1
-16.0,-5.0,-0.26666666666666666,-0.08333333333333333
-22.0,-3.0,-0.36666666666666664,-0.05
-9.0,-5.0,-0.15,-0.08333333333333333
-25.0,0.0,-0.4166666666666667,0.0
-15.0,-4.0,-0.25,-0.06666666666666667
-27.0,-5.0,-0.45,-0.08333333333333333
-34.0,-8.0,-0.5666666666666667,-0.13333333333333333
2.0,12.0,0.03333333333333333,0.2
2.0,6.0,0.03333333333333333,0.1
-40.0,-2.0,-0.6666666666666666,-0.03333333333333333
-26.0,-1.0,-0.43333333333333335,-0.016666666666666666
-18.0,6.0,-0.3,0.1
-13.0,-9.0,-0.21666666666666667,-0.15
-21.0,-7.0,-0.35,-0.11666666666666667
13.0,28.0,0.21666666666666667,0.4666666666666667
-23.0,-7.0,-0.38333333333333336,-0.11666666666666667
1.0,-2.0,0.016666666666666666,-0.03333333333333333
-12.0,2.0,-0.2,0.03333333333333333
-2.0,-1.0,-0.03333333333333333,-0.016666666666666666
-30.0,-3.0,-0.5,-0.05
-20.0,1.0,-0.3333333333333333,0.016666666666666666
23.0,-8.0,0.38333333333333336,-0.13333333333333333
-14.0,-4.0,-0.23333333333333334,-0.06666666666666667
11.0,15.0,0.18333333333333332,0.25
-14.0,0.0,-0.23333333333333334,0.0
-14.0,-3.0,-0.23333333333333334,-0.05
-5.0,-6.0,-0.08333333333333333,-0.1
-7.0,-3.0,-0.11666666666666667,-0.05
-10.0,-2.0,-0.16666666666666666,-0.03333333333333333
-3.0,11.0,-0.05,0.18333333333333332
-17.0,-10.0,-0.2833333333333333,-0.16666666666666666
-8.0,-4.0,-0.13333333333333333,-0.06666666666666667
-23.0,-3.0,-0.38333333333333336,-0.05
-22.0,0.0,-0.36666666666666664,0.0
-15.0,-4.0,-0.25,-0.06666666666666667
-2.0,1.0,-0.03333333333333333,0.016666666666666666
-11.0,-10.0,-0.18333333333333332,-0.16666666666666666
-46.0,-4.0,-0.7666666666666667,-0.06666666666666667
3.0,20.0,0.05,0.3333333333333333
-12.0,-3.0,-0.2,-0.05
-33.0,-3.0,-0.55,-0.05
-32.0,-8.0,-0.5333333333333333,-0.13333333333333333
-13.0,-9.0,-0.21666666666666667,-0.15
-23.0,-13.0,-0.38333333333333336,-0.21666666666666667
-26.0,-8.0,-0.43333333333333335,-0.13333333333333333
-22.0,-12.0,-0.36666666666666664,-0.2
-18.0,3.0,-0.3,0.05
-16.0,-2.0,-0.26666666666666666,-0.03333333333333333
13.0,21.0,0.21666666666666667,0.35
-25.0,7.0,-0.4166666666666667,0.11666666666666667
543.0,573.0,9.05,9.55
-20.0,-8.0,-0.3333333333333333,-0.13333333333333333
-17.0,-1.0,-0.2833333333333333,-0.016666666666666666
-4.0,-3.0,-0.06666666666666667,-0.05
-6.0,-8.0,-0.1,-0.13333333333333333
-24.0,0.0,-0.4,0.0
-21.0,-4.0,-0.35,-0.06666666666666667
-35.0,-14.0,-0.5833333333333334,-0.23333333333333334
-14.0,-4.0,-0.23333333333333334,-0.06666666666666667
-19.0,-6.0,-0.31666666666666665,-0.1
-26.0,-8.0,-0.43333333333333335,-0.13333333333333333
-22.0,-1.0,-0.36666666666666664,-0.016666666666666666
-21.0,-8.0,-0.35,-0.13333333333333333
-24.0,-1.0,-0.4,-0.016666666666666666
-1.0,11.0,-0.016666666666666666,0.18333333333333332
4.0,-5.0,0.06666666666666667,-0.08333333333333333
-25.0,-7.0,-0.4166666666666667,-0.11666666666666667
19.0,-10.0,0.31666666666666665,-0.16666666666666666
-12.0,-1.0,-0.2,-0.016666666666666666
6.0,-4.0,0.1,-0.06666666666666667
-42.0,-10.0,-0.7,-0.16666666666666666
-17.0,-3.0,-0.2833333333333333,-0.05
-22.0,-9.0,-0.36666666666666664,-0.15
-22.0,-2.0,-0.36666666666666664,-0.03333333333333333
-21.0,0.0,-0.35,0.0
-2.0,8.0,-0.03333333333333333,0.13333333333333333
-11.0,0.0,-0.18333333333333332,0.0
10.0,24.0,0.16666666666666666,0.4
-23.0,-9.0,-0.38333333333333336,-0.15
-9.0,12.0,-0.15,0.2
-3.0,-7.0,-0.05,-0.11666666666666667
